	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
282	20b3abcdfd309b48d4192bbac232dec1	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_23	4.0	q1_A UpdateComboBox	0.131	0.2	0.9586	12.4138	8.2759	79.3103	10.083	5.235	28.667	141	145	moment calculation 1	Choosing Correct Answer	Sense of Force			
283	f52333f659025f36910153050269420b	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_23	2.0	q1_B UpdateComboBox	0.4532	0.2518	1.0	28.777	3.5971	67.6259	32.806	24.138	50.911	136	139	Sense of Force	two-force member definition 1	Subsystem Identification 1	Subsystem Interaction	Choosing Correct Answer	
284	dc8712ae90d631c7f6c384439f37530a	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_23	2.0	q2_C UpdateComboBox	0.1667	0.029	1.0	16.6667	0.7246	82.6087	15.92	13.553	27.652	138	138	moment calculation 1	Comprehending Symbols				
285	60c681bc76f37266796690a4c215f104	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_23	2.0	q2_D UpdateComboBox	0.4853	0.1103	1.0074	25.0	0.7353	74.2647	23.566	14.119	50.829	136	136	force per length	Choosing Correct Answer	two-force member definition 1			
286	d09747f32361568c6017466bdc9a6fbd	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_23	2.0	q3_E UpdateComboBox	0.5882	0.5441	0.9412	52.9412	16.1765	30.8824	112.435	85.075	124.462	136	136	Selection of options					
287	bb531afc9e48d307a4bb1208d733528b	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_23	6.0	q3_F UpdateComboBox	1.25	0.9545	0.9621	53.0303	21.2121	25.7576	99.589	66.515	110.958	122	132	understanding question context 1	two-force member definition 1	Calculating friction force			
288	4f95fa7eccd6cd231aeb98b02a46101f	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_23	3.0	q4_i1 UpdateShortAnswer	0.0	0.0	1.0978	0.0	0.0	100.0	43.637	43.637		92	92	equilibrium condition	multiple choice	trigonometric functions 1			
289	2fd8734144872b1006236caddfc56d17	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	4.0	q1_A UpdateComboBox	0.0769	0.0615	0.9615	6.9231	5.3846	87.6923	5.646	5.158	9.125	125	130	multiple choice format	Choosing Correct Answer	moment calculation 1			
290	990344adac71b1bbb206127924d3f2d6	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	4.0	q1_B UpdateComboBox	0.4098	0.0574	0.9754	17.2131	0.8197	81.9672	30.303	24.36	57.318	122	122	multiple choice format	Choosing Correct Answer				
291	8e6cf3d7995036ba4ee5f4f61752c05f	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	4.0	q2_C UpdateComboBox	0.2131	0.0246	1.0	21.3115	0.8197	77.8689	30.418	31.8	25.556	122	122	moment calculation 1					
292	757fcd8dec2b6d2891582b853baf8d3f	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	4.0	q2_D UpdateComboBox	0.395	0.1176	0.9832	15.1261	1.6807	83.1933	17.686	15.439	28.7	119	119	force per length	Choosing Correct Answer				
293	7a047c1f843f9fffc3f8d23919ee0e0e	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	4.0	q3_E UpdateComboBox	0.5207	0.2479	0.9587	52.0661	5.7851	42.1488	108.099	124.02	96.5	119	121	Selection of options					
294	770bd160dca8977fa167fa95352db860	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	4.0	q3_F UpdateComboBox	1.2328	0.4569	0.9828	43.1034	8.6207	48.2759	65.368	73.037	58.467	114	116	force per length	two-force member definition 1				
295	780def6153997c3efcc4a21a134429e0	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	9.0	q4_G UpdateComboBox	1.3444	1.4889	0.8556	50.0	26.6667	23.3333	130.291	64.9	150.106	83	90	Choosing Correct Answer	identify correct hotspot	multiple choice			
296	1bf8ded1d21398e53d10dd8e52e58a44	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_24	4.0	q5_H UpdateComboBox	1.0	0.3784	0.973	43.2432	12.1622	44.5946	92.884	73.138	107.2	74	74	equilibrium condition	free body diagram 1				
297	5352578d537fa37e35e9917ac4ab5b13	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_25	9.0	q1_A UpdateComboBox	0.1471	0.2279	0.8971	8.0882	12.5	79.4118	6.691	1.824	25.464	121	136	multiple choice format	Force Analysis	Sense of Force			
298	76cf865bb39376a84d2b4a9e0f06d485	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_25	6.0	q2_B UpdateComboBox	0.0924	0.0588	1.0	5.042	1.6807	93.2773	7.218	5.135	36.125	118	119	two-force member definition 1	free body diagram 1	Calculating friction force			
299	89801e49d92d630a52c01a19ea318bdc	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_25	6.0	q3_C UpdateComboBox	0.3667	0.175	1.0083	30.8333	5.0	64.1667	57.891	48.421	74.628	118	120	Comprehending Symbols	free body diagram 1				
300	f61cddea131e149924fea8067835be16	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_25	6.0	q3_D UpdateComboBox	0.7258	0.6694	0.9758	38.7097	11.2903	50.0	78.065	45.581	110.548	117	124	force per length	equilibrium condition	Force Analysis			
301	5e0de5133b56bb9728014031d1c63925	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_26	2.0	q1_A UpdateShortAnswer	0.0	0.0	1.1651	0.0	0.0	100.0	4.385	4.385		108	109	equilibrium condition	trigonometric functions 2				
302	88e138d7e607f0ece202073b079cf571	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_26	4.0	q2_B UpdateComboBox	0.9072	0.3505	0.9691	36.0825	10.3093	53.6082	66.711	75.077	57.044	93	97	Force Analysis	Parallel Axis Theorem	multiple choice			
303	8736acc336f5ca5989b44c5d19823c70	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_27	2.0	q1_A UpdateComboBox	0.3178	0.1473	0.9845	31.0078	2.3256	66.6667	7.109	0.43	20.465	128	129	trigonometric functions 2	multiple choice format	Force Analysis	trigonometric functions 1		
304	951ed8c45d43f550f3c061aa89ea5d24	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_07_27	2.0	q2_B UpdateComboBox	1.2538	0.7385	1.0308	46.9231	13.0769	40.0	78.054	56.904	92.154	128	130	force per length	understanding question context 1	two-force member definition 1			
305	1eea775893145a08fcfa8d7925f0ad9a	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_02	2.0	q1_A UpdateComboBox	0.3755	0.0393	1.0	24.8908	1.7467	73.3624	2.664	0.685	8.115	225	229	Pythagorean theorem	free body diagram 1	couple concept			
306	c0af311957188420db261e14c3de19fa	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_02	2.0	q2_B UpdateComboBox	0.9264	0.0952	1.0173	58.8745	1.2987	39.8268	12.287	5.859	16.572	226	231	free body diagram 1	couple concept				
307	01dda2effe41c6cdac4d29d452cb6878	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_02	2.0	q3_C UpdateComboBox	0.1842	0.0351	1.0088	14.4737	0.8772	84.6491	5.421	4.155	12.4	226	228	understanding question context 1	Sense of Force	couple concept			
308	34ecfa308cab017330050da1887188f5	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_03	1.0	q1_A UpdateComboBox	0.1239	0.0177	1.0044	8.8496	0.4425	90.708	0.956	0.098	9.333	226	226	couple concept					
309	06e80f589b28cefef1644a31afd30041	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_03	2.0	q2_B UpdateComboBox	0.6201	0.0306	0.9956	42.3581	0.4367	57.2052	7.445	4.359	11.571	227	229	equilibrium conditions	free body diagram 1	Calculating friction force			
310	e40b8e224b2fb6c895a4d57314d0c258	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_03	2.0	q3_C UpdateComboBox	0.1372	0.0221	1.0044	11.5044	1.3274	87.1681	5.187	3.398	17.276	225	226	understanding question context 1	Sense of Force	couple concept			
311	6732367280f1835f91aff41e510ab817	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_04	1.0	q1_A UpdateComboBox	0.0714	0.0	1.0	5.8036	0.0	94.1964	0.228	0.0	3.923	224	224	two-force member definition 1	couple concept				
312	3fee556f3323765d2a9631ccd218d8a6	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_05	3.0	q1_i1 UpdateRadioButton	0.6218	0.0798	1.084	47.479	2.1008	50.4202	12.803	2.783	22.992	221	238	Unknown Forces	trigonometric functions 2	Sense of Force			
313	cdb8a2332cc6e3f552b8e4e904283f92	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_06	3.0	q1_A UpdateComboBox	0.6983	0.0776	0.944	54.7414	3.0172	42.2414	10.366	1.245	17.037	220	232	trigonometric functions 2	multiple choice format	equilibrium condition	trigonometric functions 1		
314	fca91a942f4a7e873bfc68fdd5e9fa6d	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_06	2.0	q2_B UpdateComboBox	0.4302	0.0447	0.9721	35.7542	2.2346	62.0112	32.119	31.183	33.618	176	179	moment calculation 1	Force Analysis	trigonometric functions 1	multiple choice format		
315	17949cd5442cac68db3aee76cef78b13	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_07	2.0	q1_A UpdateComboBox	0.6116	0.1161	1.0357	42.8571	3.5714	53.5714	7.527	0.633	15.481	217	224	multiple choice format	Choosing Correct Answer	trigonometric functions 1	Sense of Force		
316	b10a127959314581ae015b8714feaf3c	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_08a	2.0	q1_A UpdateComboBox	0.2064	0.0183	0.9954	18.3486	0.0	81.6514	2.427	0.545	10.8	215	218	multiple choice format	identify correct hotspot	trigonometric functions 1			
317	784c107e6ad070d069816d1ecc687867	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_08a	3.0	q2_B UpdateComboBox	0.5187	0.0267	0.9733	49.7326	0.5348	49.7326	24.39	18.065	30.649	182	187	Pin and Slot Mechanism	moment calculation 1	Choosing Correct Answer	multiple choice format		
318	a39a1b0ff7b9927b26427b537a73043d	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_08a	4.0	q3_C UpdateComboBox	0.3913	0.0435	0.9674	36.9565	1.6304	61.413	32.277	24.159	45.197	175	184	trigonometric functions 1	Sense of Force				
319	83e6deeccca30b44d6aa90388713e389	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_08b	3.0	q1_i1 UpdateRadioButton	0.341	0.0184	0.9631	32.2581	1.3825	66.3594	4.355	0.0	12.945	213	217	moment calculation 1	equilibrium condition	Force Analysis	Sense of Force		
320	77d0c2529559b3d9539efd6cc7199c13	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_10	3.0	q1_i1 UpdateRadioButton	0.4977	0.0959	1.0228	39.2694	4.1096	56.621	10.685	1.065	23.242	207	219	Subsystem Identification 1	trigonometric functions 2				
321	1ff0cf1546a21d7a2998382d58963e48	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_10	4.0	q2_i1 UpdateRadioButton	0.4133	0.0459	1.0612	31.6327	2.0408	66.3265	37.303	23.349	64.576	191	196	Sense of Force					
322	ef49c45c9f1959503057cb5c208e18e2	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_10	4.0	q3_i1 UpdateRadioButton	0.2646	0.0423	0.9947	21.164	3.1746	75.6614	27.868	20.867	49.63	186	189	Sense of Force					
323	49d99b4362e6c2eb422ff5e540b39497	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_10	4.0	q4_i1 UpdateRadioButton	0.2299	0.107	1.016	18.7166	0.5348	80.7487	19.301	13.88	41.889	185	187	force per length	Subsystem Identification 1				
324	b5425909851c412fee0e6d8ed1fd11c1	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_11	2.0	q1_A UpdateComboBox	0.3073	0.078	1.0049	23.9024	1.4634	74.6341	2.6	0.046	10.115	202	205	Subsystem Identification 1	Unknown Forces	Sense of Force			
325	91ad6ff900b5e752defc5bb659fc99e9	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_11	2.0	q2_A UpdateComboBox	0.6432	0.0757	1.0216	45.4054	0.5405	54.0541	44.413	31.17	60.179	183	185	Subsystem Identification 1	multiple choice				
326	66e8ce0b1b8251c404e99df9a2916717	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_12	1.0	q1_A UpdateComboBox	0.1192	0.0	1.0	11.9171	0.0	88.0829	1.725	0.653	9.652	193	193	Selection of options	Subsystem Identification 1	Force Analysis	trigonometric functions 2		
327	852df731b430608dbfb4098a3d6cdd8a	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_12	1.0	q2_B UpdateComboBox	1.1211	0.0	1.0263	43.1579	0.0	56.8421	52.374	53.787	50.512	190	190	force per length	Pythagorean theorem	Calculating friction force			
328	e9f8fea6d575c176e2355a8d4aa103b7	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_14	2.0	q1_A UpdateComboBox	0.2147	0.1073	1.0056	19.774	1.6949	78.5311	3.605	0.734	14.105	176	177	Force Analysis	Subsystem Identification 1	Selection of options	Sense of Force		
329	df7b471b9493d30e84a4d41c7a1eb4cd	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_14	5.0	q2_B UpdateComboBox	0.6136	0.4091	1.0227	32.3864	3.9773	63.6364	61.206	50.036	81.063	170	176	force per length	Subsystem Identification 1	Comprehending Symbols			
330	bb8b0510747fb4c44d54f851d109a7dd	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	1.0	q1_A UpdateComboBox	0.4142	0.0	1.0	41.4201	0.0	58.5799	3.817	0.737	8.171	169	169	Force Analysis	Selection of options				
331	3e603652498d008db0eabffe44a78ea5	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	2.0	q2_B UpdateComboBox	0.9333	0.0	1.0303	43.0303	0.0	56.9697	48.859	26.085	79.884	164	165	force per length	Subsystem Identification 1	Force Analysis	Pythagorean theorem		
332	77c23fee25af3ba7ece2f51c4d415a64	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	1.0	q3_A UpdateComboBox	0.3429	0.0	0.9929	34.2857	0.0	65.7143	72.793	71.924	74.458	140	140	Pin and Slot Mechanism	Subsystem Identification 1	Force Analysis			
333	bc369d129b41b25d1e126bb7a1f7b97e	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	1.0	q4_B UpdateComboBox	0.8043	0.0	1.0	29.7101	0.0	70.2899	56.007	49.381	71.683	138	138	Subsystem Identification 1					
334	bab2543129fd78e61d9c36f0fef35bc3	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	2.0	q5_A UpdateComboBox	0.1654	0.0	1.0079	15.748	0.0	84.252	53.373	50.943	66.25	127	127	Force Analysis	Subsystem Identification 1	Selection of options			
335	5d572bd1751ab1ff9282968b6d22c9df	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	2.0	q6_B UpdateComboBox	0.6032	0.0	1.0	29.3651	0.0	70.6349	37.584	35.348	43.111	126	126	force per length	Subsystem Identification 1				
336	118623d4331535b3be5fcbdeb7b512b8	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	2.0	q7_A UpdateComboBox	0.1333	0.0	1.0	13.3333	0.0	86.6667	45.419	42.873	62.733	120	120	equilibrium condition	Force Analysis	Sense of Force	moment calculation 1	Subsystem Identification 1	
337	70719fdb141b5e4513a92a789d2a3424	(sequence) Statics, (unit) Complex Interactions Between Bodies, (module) Statically Equivalent Loads	tutor_7_16	2.0	q8_B UpdateComboBox	0.3305	0.0	0.9831	18.6441	0.0	81.3559	35.256	29.558	59.864	118	118	Subsystem Identification 1	two-force member definition 1	Correct answer identification			
338	a6d282ffc42a82e174bcf85b820b21c1	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q1_i1 UpdateComboBox	0.25	0.0	1.125	12.5	0.0	87.5	12.775	10.243	30.5	8	8	trigonometric functions 2					
339	ada8626a5eb7460c025e8af06a983232	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q1_i1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	9.711	9.711		259	259	trigonometric functions 2					
340	973fbce35e22cbc7868d8ef0397097cf	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q1_i2 UpdateComboBox	0.375	0.0	1.0	37.5	0.0	62.5	12.775	11.392	15.08	8	8	Parallel Axis Theorem	direction of friction	trigonometric functions 2			
341	c1691c11714eaffce2a536bb2eca7413	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q1_i2 UpdateComboBox	0.2355	0.0	0.7645	23.5521	0.0	76.4479	9.711	9.907	9.082	259	259	Parallel Axis Theorem	direction of friction	trigonometric functions 2			
342	452ec4c688bc50270ac5930f1b08359a	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q1_i3 UpdateComboBox	0.0232	0.0	0.9768	2.3166	0.0	97.6834	9.711	9.707	9.895	259	259	Parallel Axis Theorem					
343	d6143e1e56eb5ba1d0ed2e1fd579cf40	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q1_i3 UpdateComboBox	0.125	0.0	1.25	12.5	0.0	87.5	12.775	14.42	1.263	8	8	Parallel Axis Theorem					
344	4175da216178b80675d4ddffa8905ec9	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q2_i1 UpdateCheckbox	0.2471	0.0	0.7529	24.7104	0.0	75.2896	9.711	9.967	8.924	259	259	Parallel Axis Theorem	trigonometric functions 2				
345	de7d6d77abdd8f45b1b79a503772fd5d	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q2_i1 UpdateCheckbox	0.5	0.0	1.5	50.0	0.0	50.0	11.954	18.158	5.75	8	8	Parallel Axis Theorem	trigonometric functions 2				
346	6332737c29bad2a17d8b9e8f037145fd	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q2_i2 UpdateCheckbox	0.0193	0.0	0.9807	1.9305	0.0	98.0695	9.711	9.822	4.505	259	259	Parallel Axis Theorem	trigonometric functions 2				
347	edb833a69f6f8ca54f6c773970fd3091	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q2_i2 UpdateCheckbox	0.125	0.0	1.875	12.5	0.0	87.5	11.954	10.905	19.3	8	8	Parallel Axis Theorem	trigonometric functions 2				
348	80aa4150a0cd99111e8c4b93bb6838ed	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q2_i3 UpdateCheckbox	0.875	0.0	1.125	37.5	0.0	62.5	11.954	6.46	21.111	8	8	Parallel Axis Theorem	trigonometric functions 2				
349	99bdf9403fb4d1edd3221f7986b0bab5	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q2_i3 UpdateCheckbox	0.4363	0.0	0.5637	43.6293	0.0	56.3707	9.711	9.452	10.033	259	259	Parallel Axis Theorem	trigonometric functions 2				
350	2c890b22cb44ce1bb44c7f7875206233	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q2_i4 UpdateCheckbox	0.4556	0.0	0.5444	45.5598	0.0	54.4402	9.711	9.649	9.786	259	259	Parallel Axis Theorem	trigonometric functions 2				
351	6b26b77602c1c2f3ccdc539fafa194e0	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q2_i4 UpdateCheckbox	0.75	0.0	1.25	62.5	0.0	37.5	11.954	20.731	6.688	8	8	Parallel Axis Theorem	trigonometric functions 2				
352	7175720e2b442d3ea5291d993ab7e703	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q3_i1 UpdateCheckbox	0.0116	0.0	0.9884	1.1583	0.0	98.8417	9.711	9.817	1.333	259	259	Parallel Axis Theorem					
353	b359961354d753ea6f1a63726a348b45	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q3_i1 UpdateCheckbox	0.0	0.0	1.0	0.0	0.0	100.0	8.925	8.925		8	8	Parallel Axis Theorem					
354	3de430ff5107a311711c9063aac59778	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q3_i2 UpdateCheckbox	0.0	0.0	1.0	0.0	0.0	100.0	8.925	8.925		8	8	Parallel Axis Theorem					
355	52d5087f18343dd33ee2e98e49c70ad8	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q3_i2 UpdateCheckbox	0.0232	0.0	0.9768	2.3166	0.0	97.6834	9.711	9.811	5.807	259	259	Parallel Axis Theorem					
356	223f08d7a7a46ffaf8228b868f9800fc	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q3_i3 UpdateCheckbox	0.027	0.0	0.973	2.7027	0.0	97.2973	9.711	9.855	4.902	259	259	Parallel Axis Theorem					
357	667f5c6380d8ad3d5783f264c3affbac	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q3_i3 UpdateCheckbox	0.0	0.0	1.0	0.0	0.0	100.0	8.925	8.925		8	8	Parallel Axis Theorem					
358	9bd452518b813ef9f807cb09c9493eef	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q3_i4 UpdateCheckbox	0.0232	0.0	0.9768	2.3166	0.0	97.6834	9.711	9.865	3.684	259	259	Parallel Axis Theorem					
359	e0f473815484fb0b4232d045e1fd8c45	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q3_i4 UpdateCheckbox	0.0	0.0	1.0	0.0	0.0	100.0	8.925	8.925		8	8	Parallel Axis Theorem					
360	8496bcafe6ffb1159039a5925119bba0	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q4_i1 UpdateNumberField	2.625	0.0	0.875	50.0	0.0	50.0	64.833	37.789	91.877	8	8	moment calculation 1	Force Analysis	Understanding context			
361	87884c93125022664a1d27cd2d8c0de9	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q4_i1 UpdateNumberField	0.332	0.0	0.668	33.2046	0.0	66.7954	9.711	9.828	9.473	259	259	moment calculation 1	Force Analysis	Understanding context			
362	4f9f8cdd7bd7647135475fdbec96227c	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q5_i1 UpdateComboBox	0.0	0.0	1.0	0.0	0.0	100.0	4.8	4.8		8	8	moment calculation 1	Choosing Correct Answer	Force Analysis			
363	8e75c6690fdc568b2bf7c48ee4e40b7c	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q5_i1 UpdateComboBox	0.027	0.0	0.973	2.7027	0.0	97.2973	9.711	9.834	5.609	259	259	moment calculation 1	Choosing Correct Answer	Force Analysis			
364	2fd36dc4dc64f3ba020fc5ca84569167	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q6_i1 UpdateComboBox	0.375	0.0	0.75	37.5	0.0	62.5	4.967	9.71	1.804	8	8	Selection of options	moment calculation 1	Choosing Correct Answer	Force Analysis		
365	90232c0730ea6d553c0b8d5c1a102334	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q6_i1 UpdateComboBox	0.0695	0.0	0.9305	6.9498	0.0	93.0502	9.711	9.873	7.714	259	259	Selection of options	moment calculation 1	Choosing Correct Answer	Force Analysis		
366	1d453d4a12544366918fb9edeb2d5eb6	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	1.0	q7_i1 UpdateNumberField	0.5714	0.0	0.4286	57.1429	0.0	42.8571	22.6	18.158	23.71	7	7	Choosing Correct Answer	Force Analysis	trigonometric functions 2			
367	f5893bc1db581b8cfee2c727168b5681	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q7_i1 UpdateNumberField	0.6371	0.0	0.3629	63.7066	0.0	36.2934	9.711	9.675	9.73	259	259	Choosing Correct Answer	Force Analysis	trigonometric functions 2			
368	37f88f7ac51065a5398833c143d218f6	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	4.0	q8_i1 UpdateComboBox	0.0463	0.0	0.9537	4.6332	0.0	95.3668	9.711	9.854	6.991	259	259	moment calculation 1	Choosing Correct Answer	Force Analysis			
369	da17c7c4b5199e626c3178078c26a184	(sequence) Statics, (unit) Concentrated Forces and Their Effects, (module) Effects of Force	_m3_assess	2.0	q8_i1 UpdateComboBox	0.125	0.0	1.0	12.5	0.0	87.5	4.861	5.133	3.5	8	8	moment calculation 1	Choosing Correct Answer	Force Analysis			
