	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
631	c9469cd1ea0bec9d5c85eab895e3e1c2	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_1b	3.0	q1_i1 UpdateRadioButton	0.061	0.0	1.0072	4.558	0.0	95.442	0.666	0.18	10.842	3588	3620	Neuroplasticity definition	Types of Stress				
632	2f4c24094082915df8e1c5fa9aef7a71	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_1c	2.0	q1_i1 UpdateRadioButton	0.271	0.0	0.9942	25.685	0.0	74.315	3.085	0.104	11.709	3572	3613	Role of Amygdala	Brain Lobes				
633	bf4288dd22a1184696039101814c0ba1	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_1d	3.0	q1_i1 UpdateRadioButton	0.0526	0.0	1.0039	5.1772	0.0	94.8228	0.345	0.029	6.118	3572	3612	Neuroplasticity definition	definition of chronic pain				
634	9f52f366a99387071e9b0ce86e129166	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2a	2.0	q1_i1 UpdateRadioButton	0.0157	0.0	1.0132	1.4306	0.0	98.5694	0.306	0.222	6.098	3533	3565	Neuroplasticity definition					
635	5b10454c71965422b98726051f0830c4	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2a	3.0	q2_i1 UpdateRadioButton	0.1676	0.0	1.0179	12.8373	0.0	87.1627	19.362	18.121	27.772	3504	3521	Brain Lobes	Pattern of Knowledge				
636	5d16d03bcc2c7fac5c7d39cd6022049e	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2b	3.0	q3_i1 UpdateRadioButton	0.6143	0.0	0.9946	50.5546	0.0	49.4454	9.406	3.306	15.368	2752	2795	Neuroplasticity definition					
637	4129f2774a89c1c5a454c948f357b4f3	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2b	3.0	q9_i1 UpdateRadioButton	0.3125	0.0	1.0117	23.5386	0.0	76.4614	21.103	19.962	24.806	2551	2566	Neuroplasticity definition					
638	250bf56d331d70f7a3043a2584523dc8	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2c	3.0	q4_i1 UpdateRadioButton	0.5048	0.0	1.0086	38.1838	0.0	61.8162	3.69	0.373	9.061	2759	2797	Brain Lobes	entity theory				
639	d1eac0b608352cbaf292530a1f48529f	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2d	4.0	q10_i1 UpdateRadioButton	0.0947	0.0	1.007	9.0239	0.0	90.9761	21.638	20.095	37.155	2707	2715	Reading comprehension 1	Neuroplasticity definition				
640	4096ddc0407d45b3a2ba59c863a98d1d	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2d	3.0	q5_i1 UpdateRadioButton	0.341	0.0	1.0068	28.2484	0.0	71.7516	2.979	0.655	8.881	2756	2786	Neuroplasticity definition					
641	7fe40d909a17aebbfc6c48dd25323f77	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2d	5.0	q6_i1 UpdateRadioButton	0.1455	0.0	1.0174	12.627	0.0	87.373	30.482	28.698	42.841	2742	2756	Brain Lobes	Young-Helmholtz theory				
642	9d7d4847df236c745867a5fa93347fb8	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2d	3.0	q7_i1 UpdateRadioButton	0.0949	0.0	1.0088	8.9416	0.0	91.0584	26.021	25.69	29.376	2733	2740	Neuroplasticity definition					
643	4e472e20ab1d6c48c645d540ae737472	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_2d	5.0	q8_i1 UpdateRadioButton	0.141	0.0	1.0085	13.5812	0.0	86.4188	20.535	19.204	29.0	2709	2717	Neuroplasticity definition	definition of obesity				
644	285711a62be6a3e7a79bc76ff10808e0	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3a	3.0	q1_i1 UpdateRadioButton	0.185	0.0	1.0049	15.964	0.0	84.036	1.088	0.077	6.413	2420	2443	Neuroplasticity definition	Understanding Targets				
645	691f6bb735dafa87ecd798ceacdc44e6	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3b	3.0	q1_i1 UpdateRadioButton	0.2315	0.0	1.0029	17.6398	0.0	82.3602	1.909	0.446	8.737	2406	2432	Neuroplasticity definition					
646	6bd138af59450cc1c6011422c8a0c32f	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3c	4.0	q1_i1 UpdateRadioButton	0.3896	0.0	0.9967	34.0844	0.0	65.9156	3.536	0.525	9.358	2411	2441	Neuroplasticity definition	Types of Stress				
647	01432b1a88a25f582be4867ff61190cd	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3c	3.0	q2_i1 UpdateRadioButton	0.5423	0.0	0.9905	37.5104	0.0	62.4896	22.408	19.346	27.526	2387	2410	classical conditioning	Schema Development				
648	dc9c78d45b4255c2186faa22e8c44734	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3c	3.0	q3_i1 UpdateRadioButton	0.089	0.0	1.005	7.7309	0.0	92.2691	17.889	17.37	24.07	2386	2393	definition of obesity					
649	f611eeb45720493d8fa4b349acb21dfc	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3c	3.0	q4_i1 UpdateRadioButton	0.0192	0.0	1.0063	1.6318	0.0	98.3682	13.747	13.573	24.256	2387	2390	drag and drop functionality					
650	0be73a82452f88c5cdc7359ef8be00d2	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3c	3.0	q5_i1 UpdateRadioButton	0.0684	0.0	1.0071	6.1242	0.0	93.8758	19.595	19.265	24.683	2382	2384	Brain Lobes	Neuroplasticity definition	definition of obesity			
651	05378ddef4fee0a300b5a56eb89b9ff1	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_3c	3.0	q6_i1 UpdateRadioButton	0.0421	0.0	1.0114	3.7458	0.0	96.2542	20.02	19.705	28.182	2370	2376	Implicit memory	Definition of mimics	Types of Stress			
652	9d7bc2fbf0b508a71c37256a1fc45d78	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_4	3.0	q1_i1 UpdateRadioButton	0.1911	0.0	0.9995	17.461	0.0	82.539	1.462	0.556	5.743	2167	2182	Neuroplasticity definition					
653	8b5f04e18cb1ec70b4f3e2a042c81c88	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_digt_4	2.0	q2_i1 UpdateRadioButton	0.3931	0.0	1.0023	26.3941	0.0	73.6059	20.18	18.259	25.528	2144	2152	Neuroplasticity definition	Pattern of Knowledge				
654	3493b0c1c84c577abcaa529dc5f4a616	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1a	4.0	q1_i1 UpdateRadioButton	0.3252	0.0551	1.0153	17.4578	4.3776	78.1646	5.496	0.866	22.07	3672	3792	Neuroplasticity definition					
655	97c861dd7ba7e92915ff641c8fd34dfb	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1b	4.0	q1_i1 UpdateRadioButton	0.3415	0.0462	1.0048	27.3461	3.7645	68.8895	4.921	0.669	14.336	3630	3719	Group 1 Prediction	teratogen definition	Pattern of Knowledge			
656	8109f7405518cc54086b4db4bffd23b3	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1c	4.0	q1_i1 UpdateRadioButton	0.0432	0.0137	1.0115	3.1447	1.2305	95.6248	1.131	0.448	16.056	3605	3657	teratogen definition	definition of chronic pain	Understanding Targets			
657	76df9654bd9a16a250eb57fc0e636595	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1d	4.0	q1_i1 UpdateRadioButton	0.236	0.028	1.0095	13.9902	2.0686	83.9412	3.23	0.343	18.319	3610	3674	Role of Amygdala	Language Development Milestones	Types of Stress			
658	522adbd1f3acbb31694b93b81a2bad71	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1e	3.0	q1_i1 UpdateRadioButton	0.1183	0.014	1.0005	10.8427	1.2627	87.8946	1.57	0.271	10.995	3585	3643	Pattern of Knowledge	Types of Stress				
659	890c2f089ad941702dd6efd62f5f61ec	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1f	3.0	q1_i1 UpdateRadioButton	0.557	0.0365	0.9995	37.1436	3.0976	59.7588	4.924	0.18	11.968	3571	3648	Brain Lobes	Language Development Milestones	Types of Stress			
660	64e03128f28c2efc55569c9503feb324	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1g	3.0	q1_i1 UpdateRadioButton	0.0682	0.0095	1.005	6.5423	0.863	92.5947	0.608	0.148	6.365	3558	3592	Projective test of personality	Pattern of Knowledge	Types of Stress			
661	433dcd0fd38d33c6e11a29ace46fcd06	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_1h	3.0	q1_i1 UpdateRadioButton	0.2705	0.0218	0.9892	23.9934	1.9857	74.021	2.847	0.065	10.774	3556	3626	Types of Stress					
662	eabf5ef67bef17d5961fe62942512add	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.1	14.0	q1_beh_initiator UpdateComboBox	0.1979	0.0216	0.9966	15.4713	1.6599	82.8688	24.328	20.972	40.548	3129	3193	Neuroplasticity definition					
663	b259da01b447be1bf52e99fbaae49468	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.1	18.0	q1_cog_initiator UpdateComboBox	0.2533	0.0146	1.0032	18.581	1.0181	80.4009	26.698	22.83	42.563	3104	3143	trial-and-error learning	Neuroplasticity definition				
664	192f1dac057e7feee6d7296e12c6a5ad	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.1	19.0	q1_fun_initiator UpdateComboBox	0.2642	0.0168	1.0019	20.8861	1.0443	78.0696	29.105	24.503	45.565	3112	3160	trial-and-error learning	Neuroplasticity definition				
665	7eb9d099b7fc3f983e75a1bd6dda5789	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.1	16.0	q1_hum_initiator UpdateComboBox	0.0666	0.0111	1.0003	5.1347	0.9192	93.9461	19.696	18.902	31.979	3114	3155	trial-and-error learning	nervous system divisions	Neuroplasticity definition	Projective test of personality		
666	1aa765778374fcdfd97c3a0973e1386c	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.1	17.0	q1_psy_initiator UpdateComboBox	0.2596	0.0186	1.0019	19.3132	1.1657	79.5211	28.381	23.766	46.412	3115	3174	nervous system divisions	Neuroplasticity definition	Projective test of personality			
667	089f16e4ba899ef83c48df4305d26ad9	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.1	10.0	q1_str_initiator UpdateComboBox	0.2185	0.0736	0.986	15.7976	5.897	78.3054	22.17	16.61	42.213	3137	3222	trial-and-error learning	Neuroplasticity definition				
668	f3046e0e2d144af150047293898065db	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.2	3.0	q1_beh_initiator UpdateComboBox	0.228	0.0076	0.9981	17.6192	0.4421	81.9387	10.002	5.662	29.668	3118	3167	gender differences in development	Neuroplasticity definition				
669	6e6014f67a7207c2844a345864838c8a	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.2	4.0	q1_cog_initiator UpdateComboBox	0.1815	0.0067	1.0022	14.586	0.5096	84.9045	18.394	16.103	31.279	3109	3140	Neuroplasticity definition					
670	fdefaec69865fbe75ba94c3c54e779eb	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.2	3.0	q1_fun_initiator UpdateComboBox	0.4688	0.0175	0.9975	33.1318	1.0185	65.8498	19.353	11.659	34.202	3103	3142	gender differences in development	Neuroplasticity definition				
671	b4f9bfa78305790da7d1dadadecf1db1	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.2	4.0	q1_hum_initiator UpdateComboBox	0.2463	0.0051	1.0013	19.8471	0.2549	79.8981	17.417	14.667	28.335	3110	3139	Neuroplasticity definition					
672	ec03ac4d491229269b3a08466a3bba83	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.2	3.0	q1_psy_initiator UpdateComboBox	0.1763	0.0086	1.0029	13.7074	0.51	85.7826	18.484	16.164	32.471	3106	3137	gender differences in development	Neuroplasticity definition				
673	8e2614b03288b09f26bb12f3b2b9e277	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.2	4.0	q1_str_initiator UpdateComboBox	0.1259	0.0338	0.9946	9.5268	2.6183	87.8549	17.779	15.829	31.904	3123	3170	gender differences in development	Neuroplasticity definition				
674	fc6d9808383e56916adb8bdffa61955a	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	4.0	q1_i1 UpdateRadioButton	0.4186	0.0305	0.9942	39.7739	2.6036	57.6225	6.375	2.262	11.969	2847	2919	Neuroplasticity definition	Cerebellum function	Adolescent cognitive development			
675	0c9d214dc44126d486e847a15af020b1	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	4.0	q2_i1 UpdateRadioButton	0.523	0.0371	1.0057	48.5856	3.0764	48.338	39.603	35.509	43.416	2787	2828	Neuroplasticity definition					
676	a004a10036de703e2b29e856a4d9e30b	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	4.0	q3_i1 UpdateRadioButton	0.5802	0.017	0.9957	54.7551	1.384	43.8609	35.122	31.87	37.664	2777	2818	Neuroplasticity definition	validity definition	Adolescent cognitive development			
677	78bd74c1ebc9fe8b6f0ad496fed9a622	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	4.0	q4_i1 UpdateRadioButton	0.1565	0.0046	1.0054	14.8982	0.3215	84.7803	24.07	22.818	31.028	2780	2799	Brain Lobes	Neuroplasticity definition				
678	0a9758f0eaa800d3a8690c8b57b2bec5	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	5.0	q5_i1 UpdateRadioButton	0.4382	0.0091	1.0047	41.2831	0.7974	57.9195	22.645	19.393	27.114	2732	2759	Neuroplasticity definition	entity theory				
679	3ba78c1dacb2384bea75a9a5e77c1a01	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	5.0	q6_i1 UpdateRadioButton	0.2459	0.0051	1.0142	22.6992	0.4729	76.8279	25.426	23.575	31.574	2737	2749	Neuroplasticity definition	Definition of mimics				
680	fac0b00b52abf93f57cb43f3a6169fc9	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	5.0	q7_i1 UpdateRadioButton	0.2687	0.0047	1.0145	24.6293	0.3978	74.9729	24.842	23.22	29.707	2746	2765	Reading comprehension 1					
681	b3b2b1f749e1523d07d6ab494f528159	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.3	5.0	q8_i1 UpdateRadioButton	0.1217	0.0058	1.0157	10.8553	0.5482	88.5965	21.549	19.553	37.042	2723	2736	Neuroplasticity definition					
682	75f39272831c5ad3233ffd18650f5217	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_2.4	3.0	q1_i1 UpdateRadioButton	0.2245	0.018	1.0073	14.548	1.2816	84.1704	2.344	0.284	13.295	2846	2887	Reading comprehension 1	option selection				
683	71a0969ec9952315e862ca554f2bb72e	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3a	3.0	q1_i1 UpdateComboBox	0.8472	0.0768	1.0207	37.9727	5.2242	56.8031	12.366	0.9	27.442	2488	2565	option selection	REM sleep characteristics	Trial-and-error Learning	Neuroplasticity definition	Multiple choice format	
684	05f511df74f247f849dd7a4ccac10343	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3b	4.0	q1_i1 UpdateComboBox	0.3288	0.0421	1.0024	15.8062	3.5346	80.6593	3.736	0.252	18.269	2468	2518	Trial-and-error Learning	classical conditioning	Neuroplasticity definition			
685	cce5082e179c138e00e576f8ec4f20f9	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3c	4.0	q1_i1 UpdateComboBox	0.7562	0.0552	0.9788	34.5076	3.3627	62.1297	9.443	0.021	24.901	2454	2498	drag and drop functionality	option selection	Brain Lobes			
686	8c3b326fbe4e41826c65d117bf21c149	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3d	3.0	q1_i1 UpdateComboBox	0.9793	0.0546	0.9757	59.992	2.5927	37.4152	11.273	0.71	17.588	2446	2507	Trial-and-error Learning	Types of Stress				
687	d521f12a4e778684e06de9d7a2ad20d8	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3e	3.0	q1_i1 UpdateComboBox	0.0836	0.017	1.002	4.404	1.6162	93.9798	0.926	0.114	13.597	2443	2475	Analyze Trends					
688	42b3820431c10bd444c01760f4b4cbca	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3f	3.0	q1_i1 UpdateComboBox	0.4248	0.0367	0.9923	29.6252	2.7005	67.6743	5.123	0.992	13.769	2439	2481	brain injury effects	Analyze Trends	Group Therapy			
689	b2833259e6397c3d516c93abf1f4c7cb	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3g	5.0	q1_i1 UpdateComboBox	0.6439	0.0659	0.976	31.5369	4.5908	63.8723	7.0	0.818	17.929	2442	2505	Analyze Trends	Types of Stress				
690	cfb4390fc3389782935faf36346dc416	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3h	3.0	q1_i1 UpdateRadioButton	0.2622	0.0	0.9934	25.5651	0.0	74.4349	2.421	0.183	8.936	2415	2433	Neuroplasticity definition	definition of chronic pain				
691	8ecb59e4533575bac51ea3f0979b9c4f	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_3i	3.0	q1_A UpdateShortAnswer	0.0	0.0	1.1325	0.0	0.0	100.0	12.931	12.931		1825	1849	Neuroplasticity definition	definition of obesity				
692	7c29612d4a8e198ac1b83adff3a3faae	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4a	3.0	q1_i1 UpdateRadioButton	0.0465	0.0051	1.0038	4.3553	0.4697	95.1751	0.66	0.42	5.389	2326	2342	Pattern of Knowledge					
693	cdba74e768ee1bb34bdf49435cfe2de8	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4a	3.0	q2_i1 UpdateRadioButton	0.5803	0.0266	1.0069	33.1038	2.2498	64.6465	37.881	33.251	46.419	2166	2178	Neuroplasticity definition	Pattern of Knowledge	Understanding Targets			
694	b56a96043b841c97fa360a6448a707a5	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4b	3.0	q1_A UpdateShortAnswer	0.0	0.0696	1.0777	0.0	5.9363	94.0637	6.35	3.667	48.864	1805	1853	Neuroplasticity definition					
695	bb2ab23ea095fc9563711ad4cf123a59	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4c	3.0	q1_i1 UpdateRadioButton	0.2485	0.0079	0.9876	24.0119	0.6917	75.2964	3.148	0.238	12.018	2005	2024	Neuroplasticity definition					
696	9c65ca4829a1c8745b49b5c9fc64acb3	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4c	3.0	q2_i1 UpdateRadioButton	0.154	0.0058	1.0021	10.3175	0.4762	89.2063	27.054	27.175	26.045	1883	1890	classical conditioning	trial-and-error learning	Projective test of personality			
697	5d3c7e68a527585d5dbc38d8778dcef5	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4c	5.0	q3_i1 UpdateRadioButton	0.1543	0.0082	1.0131	13.512	0.6018	85.8862	42.915	38.756	68.387	1822	1828	Implicit memory	Multiple choice format	Pattern of Knowledge	Understanding Targets		
698	997af5da530ecb918cebb52423e23ff8	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4d	4.0	q1_A UpdateShortAnswer	0.0	0.1124	1.1131	0.0	9.9179	90.0821	14.45	6.244	88.987	1532	1583	definition of obesity	Neuroplasticity definition	Pattern of Knowledge	definition of chronic pain		
699	251bd81dfeb84716679aa5269cb3efc7	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4e	2.0	q1_i1 UpdateRadioButton	0.1577	0.0167	1.0	14.5528	1.5664	83.8807	3.042	1.328	11.966	1962	1979	drag and drop functionality	Neuroplasticity definition				
700	632dc9e227851cb09f7578858339f269	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4e	3.0	q2_i1 UpdateRadioButton	0.251	0.0031	1.0	24.5408	0.2551	75.2041	18.872	17.894	21.83	1954	1960	Neuroplasticity definition					
701	9a471ed46408161206d72f07bb208c3e	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4e	3.0	q3_i1 UpdateRadioButton	0.1037	0.0021	1.0082	9.964	0.2054	89.8305	15.969	15.404	20.937	1940	1947	Neuroplasticity definition	Pattern of Knowledge				
702	9e1b151234177fce418652da25b040dc	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4e	3.0	q4_i1 UpdateRadioButton	0.0861	0.0036	1.0082	7.8351	0.3608	91.8041	20.451	19.255	33.78	1937	1940	Neuroplasticity definition	definition of chronic pain				
703	9806d7a6afed8b82ef754e11eb858e6f	(sequence) Psychology, (unit) Introduction, (module) History and Perspectives	history_lbd_4e	3.0	q5_i1 UpdateRadioButton	0.0708	0.0016	1.0052	6.6701	0.1551	93.1748	14.605	14.311	18.614	1929	1934	Neuroplasticity definition					
704	beb5b835cbdd0b014ee64f15c6b3f2b4	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd1	8.0	q1_i1 UpdateHotspotSingle	1.0356	0.0991	1.1236	28.7033	7.5191	63.7776	24.896	18.054	36.948	3845	4442	Trial-and-error Learning	Groceries	nervous system divisions	matching_sense_to_signal		
705	9936ae81ca24ef9de39b4c82f9d8f97e	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd1	9.0	q2_i1 UpdateHotspotSingle	0.9513	0.0541	0.9916	51.0824	3.6981	45.2195	79.943	74.003	84.836	3045	3326	Implicit memory	Adolescent cognitive development	definition of obesity	Definition of mimics	Multiple choice format	
706	e153bb43cc1ea78b60c77ced0b8be8cf	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd1	8.0	q3_i1 UpdateHotspotSingle	0.399	0.0467	1.0	24.376	3.7277	71.8963	63.708	62.452	66.924	2911	3085	psychotherapy sessions frequency	classical conditioning	Social Facilitation Theory	Role of Amygdala		
707	90648f7031ff3add4c1bb9a8cc52b2f3	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd1	8.0	q4_i1 UpdateHotspotSingle	0.0917	0.0203	1.0088	4.9086	1.828	93.2634	42.439	42.672	39.194	2831	2954	trial-and-error learning	nervous system divisions	Neuroplasticity definition	definition of obesity		
708	42ce621f5f36f87511daf9bbb04df275	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd1	8.0	q5_i1 UpdateHotspotSingle	0.1277	0.0238	1.0017	5.383	2.0704	92.5466	38.467	37.224	53.828	2786	2898	drag and drop functionality	nervous system divisions	Analyze Trends	Young-Helmholtz theory		
709	8ca32d5a9002b7e5e3462d40dc9199fd	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd2	6.0	q1_i1 UpdateHotspotSingle	0.5657	0.0416	1.0052	40.7469	3.7345	55.5186	11.176	2.405	22.124	3868	4204	Role of Amygdala	Pattern of Knowledge	definition of chronic pain			
710	d515661f17b44c398c33a1e29154dea5	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd2	6.0	q2_i1 UpdateHotspotSingle	0.1295	0.0143	1.0149	10.0886	1.2003	88.7111	43.028	41.805	52.64	3332	3499	Reading comprehension 1	nervous system divisions	Neuroplasticity definition			
711	c4c06861db1a3722d49e0f95dd4ed2e4	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd2	6.0	q3_i1 UpdateHotspotSingle	0.1156	0.0149	1.0064	10.2136	1.3755	88.4109	40.419	37.755	60.644	3282	3417	Neuroplasticity definition	Analyze Trends	Pattern of Knowledge			
712	8cee48138c486cd1c978476c1a5ce95d	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd2	6.0	q4_i1 UpdateHotspotSingle	0.4137	0.0178	1.0069	37.7805	1.4339	60.7855	45.871	41.736	52.285	3095	3208	Pattern of Knowledge	definition of chronic pain				
713	156bfa7cc52df31b00420a167bcb8858	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd2	6.0	q5_i1 UpdateHotspotSingle	0.0535	0.0099	1.0077	4.1359	0.8657	94.9984	37.342	36.862	46.526	3045	3119	nervous system divisions	option selection	Young-Helmholtz theory	Pattern of Knowledge		
714	7700fd151f3c3f533e57e9695acd29af	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd2	6.0	q6_i1 UpdateHotspotSingle	0.0583	0.0124	1.0065	4.8445	1.1129	94.0426	33.345	32.389	48.448	2997	3055	nervous system divisions	Schema Development	Pattern of Knowledge	Projective test of personality		
715	8ae89f20692b17b04d83d16145f3c275	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	intro_lbd2	6.0	q7_i1 UpdateHotspotSingle	0.0786	0.0141	1.0074	5.7564	1.3052	92.9384	42.336	41.736	50.263	2932	2988	Neuroplasticity definition	Language Development Milestones	Pattern of Knowledge			
716	cf98f3e5f9d070f076c2822c305e4a72	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	welcome_digt_1	4.0	q1_i1 UpdateRadioButton	0.0826	0.0	1.0237	4.0959	0.0	95.9041	2.172	1.233	24.153	4197	4297	Neuroplasticity definition					
717	e86cc2864226218af3655e1faf4891f3	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	welcome_digt_1	3.0	q2_i1 UpdateRadioButton	0.1655	0.0	1.0213	13.0947	0.0	86.9053	39.581	38.394	47.465	4018	4078	Pattern of Knowledge					
718	27a97d5dda1f93d94782d4dd16e6a4b9	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	welcome_digt_2	4.0	q1_i1 UpdateRadioButton	0.1616	0.0	1.0105	12.2259	0.0	87.7741	2.579	1.441	10.762	4119	4196	Neuroplasticity definition	definition of chronic pain				
719	d6bae7dc1dfc9ee5b01577589eef7333	(sequence) Psychology, (unit) Introduction, (module) Welcome to Psychology	welcome_digt_2	4.0	q2_i1 UpdateRadioButton	0.0394	0.0	1.015	3.1938	0.0	96.8062	14.276	13.735	30.636	4091	4133	Neuroplasticity definition					
720	3302e4b5236b724329925b3821e9888c	(sequence) Psychology, (unit) Language, (module) Communicating With Others: The Development and Use of Language	language_digt_1.1	2.0	q1_q2_ UpdateComboBox	0.0921	0.0	0.9988	6.0606	0.0	93.9394	0.619	0.201	7.1	824	825	Pattern of Knowledge					
721	85167c4fd33b8c1404a5b7792ac99091	(sequence) Psychology, (unit) Language, (module) Communicating With Others: The Development and Use of Language	language_digt_1.1	2.0	q2_q1_ UpdateComboBox	0.4787	0.0	0.9988	45.079	0.0	54.921	9.765	6.909	13.245	822	823	Pattern of Knowledge	Understanding Targets	Projective test of personality			
